x y

1.0296412275248148 6.991835839254456
0.8801260856323161 6.801768721206522
7.719314099019775 20.151012122318704
2.1151322762277003 9.911255768326743
2.0531657005666766 8.603532662708957
3.497124578659215 11.710751034369975
7.1026697443201225 19.21027720731981
7.4739185600296345 19.324679671326287
1.3107243560602768 8.090758927401403
0.4455543580458272 6.23374726444788
4.723458543690042 15.282483259537692
9.707132556380294 24.75873478172249
5.8948763243200775 16.282745709764125
2.6117942953310225 10.385442826065564
6.86351242046298 19.752140397495182
3.1389597963582823 11.122905495962495
8.507278707229549 21.71685662714371
7.720922713612871 20.8819410159545
7.622785746884045 20.700431154357133
3.1703735098051977 11.520709519883571
4.152940437154551 13.660715886887923
8.780063790138627 22.739460193689762
1.0047234018327167 6.9888411000413715
1.4734854096270702 8.805565286760915
9.828100604073898 24.376793561117164
6.765625964163485 18.243148938342372
8.444608655767839 22.070358043395334
5.781946956761881 17.277068220278668
7.646868326279956 19.266835328875306
4.245840708306594 13.434781849722857
2.4069415290061356 9.200073438795421
0.8527758014275335 7.05969877342077
7.329927058763079 19.5101516066958
3.70085560395734 12.92525971733954
2.6850627936235725 10.393634874500048
2.6262951720509617 9.881255795335518
0.28059123343728665 6.006954412366451
1.4765254899263258 7.51471803912188
9.788666479008883 25.240845606952437
1.1051037625407503 7.625421118247314
2.1356998746565337 8.789706727886433
2.584791161216044 10.040990037437911
6.503010183365582 17.782155948407393
1.1926971528163772 8.298930938286377
8.007357977218744 20.373628230336095
9.405264151100232 23.148905674290067
9.90056124527806 24.674739566032205
5.819037106951846 16.591490519717315
4.782305663364951 15.232395245774631
5.484226054826996 16.128807189809066
4.523033923872537 14.288588204289667
9.849347701076926 24.326484710187156
1.7677525282814486 8.058370416264552
6.264514838618677 17.225305434968252
4.255039254053931 13.214476368208755
2.747918634889775 10.139532041671833
6.227280645543903 17.956660052547843
3.3756184763596657 12.059405645744564
4.7349437560533705 14.651070415583593
8.844368003343542 23.114976878444963
6.075125431691864 16.52857863178326
7.27445218747771 19.43263567737086
7.947079233230499 20.815882991596727
2.4582591793846644 10.066605302882815
5.7784579938387415 17.376840745713736
5.0343353568883655 15.549628316015763
5.440249598115756 16.540452789878774
0.6746884020815251 5.830449109050555
9.294930510231502 23.517603762075428
7.783368515805517 20.06899070219145
4.031867140708654 12.590410713329158
3.2002299128935725 11.355245044299803
7.0573125015702445 19.409542120099218
8.181338500880294 21.687716354865685
9.95558796842229 24.385104187633154
5.726065015662044 16.86184646536913
6.502216007905107 18.196090949829745
7.887988730619238 20.034550143692478
3.345727662689205 11.72256868283859
2.6620981251793916 11.118170986950503
5.368044708862902 15.717767220096158
2.230022788676341 9.486165675919734
6.7342962139420415 19.32901614736733
8.826383762121628 22.487842699564055
6.595438146878872 19.066058576760952
3.467153048330629 12.671352145551802
9.74922273442292 25.08969474052561
0.8869122033191363 6.672595063338368
4.562154274306681 14.193310593415122
0.4663301975761769 5.779503036216889
4.740358880484465 14.285720552236352
9.159634745650667 22.731577518835007
9.05681896452206 23.156911551342606
9.799990769307183 24.646765713163976
4.368386411490437 14.278423974920512
4.402975951320423 13.526298292359122
7.747705104821509 20.369002097231014
9.254084766159203 22.93071001105862
3.5012018833133833 12.15835790362921
2.9374994621390176 11.146475091755256
7.926828557073065 20.459882490111486
5.785005305258012 16.297041774063
3.6814140368628596 12.175015502641884
3.6763294398525472 12.771817471338007
6.329011330521025 17.957113431298346
0.18351212335197253 5.273229485815313
1.0047958571032218 6.849036228882866
5.219623826277877 15.509694647882146
5.885641909361706 16.942802980977813
8.674232964373399 22.747667527642918
2.5511850886822103 9.825442331296527
2.4251520270074733 8.898849972703346
7.5487741643812365 19.94091906601507
4.907001601758667 15.214401519485381
2.3636091715989496 10.146872498872922
5.816096207505112 16.5835991341165
8.788456987924466 23.35077606596874
2.405515304062572 10.019633874073369
5.597866003118864 16.27589680601453
7.839089507046724 21.09429264090559
5.942826985402762 17.281833641761914
5.925312486901689 16.2963511401453
1.7350023234124041 8.226719873475226
0.9433951151438826 7.367420516335817
6.709467195313704 18.075076024398893
4.268572227195992 13.474816606302253
3.9557988662312384 12.858172180685246
2.1890513953252633 9.074267394893525
4.250604756962048 14.00295467747373
4.417389161405602 13.242657448876495
0.2947091683092289 5.9321712339639365
0.9067488787513494 6.706678128243093
6.327529887405698 17.562022725230833
0.6720094258297316 4.75254698966323
6.808180861157705 18.46934767898008
1.1460747784238716 7.212299889201106
0.6259522887879658 6.318595390826665
6.156786688878962 17.24145914764475
7.20091190755078 18.519780983084505
7.753305241856639 21.4555267141465
2.418926238670908 10.377224740061445
2.37714383524812 10.170772955113037
4.740376168961188 14.705788474900437
7.690072709141191 20.97313835023464
6.451051178020489 18.066985356053614
3.4864176169526386 12.406623400958546
5.095075605541704 16.267357815822667
1.617465429269778 8.436858896634707
0.23368995893801703 5.886439100957554
6.624972958467023 18.1861654515011
5.033876049104215 15.021151216085567
4.032447877550299 13.076500520325869
7.3132490108837525 20.44945066378824
4.875749202609309 14.149541111610189
6.424129055884924 17.76277422877545
2.598197153279739 10.428094378647664
7.520719010514356 19.763233098439812
3.8793110711636665 12.896178262768863
7.085662560292923 19.117156994873675
8.400684822816153 21.543131352799822
5.028669080528237 15.142932766322367
6.403368828593007 17.983664701940075
9.720195950237175 24.74411778723747
3.1506781790349727 11.707754609612257
4.2044985347072705 13.14333966322097
5.537629863087697 15.886087808223799
3.89066635648547 13.107099065058724
1.5542706502948516 8.286680557162537
1.5113245564439257 8.516464496678244
7.392636804945493 19.35653526731873
4.71515308094789 14.091665366308233
7.42838166982493 19.616829592898995
0.7715885088908223 5.709656768600951
9.17262993611601 22.685235631176052
3.5773293260018306 12.988876664914617
3.1769670702041166 11.871841887200775
5.53417700422708 17.015515306480932
6.289532347613735 17.79967050073043
7.946363410665432 20.901693695726212
0.10591758406188667 5.018442040654798
8.433653802417282 21.092001830100077
8.189649472669139 20.48793409698741
0.2686208933338179 5.736307235258817
9.300373352531981 24.120936987464773
0.00501064836390519 4.722870183523044
6.350167527398826 16.824424712120678
1.5750908058738418 8.447806663814792
4.919890364411597 13.952573581988894
9.029660949501647 22.95765170289546
1.200673541476288 7.589236883673454
5.911540205193155 17.08731705705669
1.7303601529315866 9.182652434526128
9.249280880384136 22.780633548276768
6.507017781564556 17.41796759575204
0.22109054560955066 4.498704599086646
9.617569736794868 24.078996947404796
1.4677023941538998 7.821103511419836
8.18038776731186 20.92352576156959
8.314866197237269 21.78815242199484
9.912521959465916 24.395384077824563
5.400572412398778 16.182420388039628
9.48774164420237 23.980660653866448
3.7934949037348984 11.668288427407205
6.224010837225816 17.708582361475248
7.638344456994037 20.958118346471043
5.499181137875619 15.679541814128772
5.408051550622158 15.534273259636299
0.5774250253381847 6.369602026981247
0.15976245979570436 5.0685156358062455
3.476533943656179 11.821742133775086
3.004496151450425 11.539597471663965
7.514187833690379 20.118068287640487
1.208492372631735 7.724710366707972
0.3680307327817385 6.274066987099063
0.619963429542139 6.180536566357451
8.902410596488194 22.629040914590192
3.097133727823697 11.715196143025869
7.749224400485614 21.37775979544301
2.1917416614539675 9.798548191088758
3.6819348134984775 11.806263703557871
8.131294171382319 21.528244057727044
8.371219333076734 21.59217244914378
8.14182537826022 20.420522564381468
4.831295771623779 14.494807207572707
0.38625193324643625 5.046778335284035
4.786920821161788 14.278624562991123
1.5197415794360118 7.9688061952820854
9.231909513015111 22.83612432538832
5.449565948850985 16.14179838838086
6.584459615636671 18.96407987051229
1.7931512753205077 8.30394590948096
6.853577423586109 18.798607934780343
5.0022861853565646 15.191572284942307
2.471219449059612 9.89444941806445
9.737326285885855 24.171259593068413
3.6117908071164173 12.892853382120308
8.052743951432692 20.79536775939237
7.960280546780694 21.20463946558392
5.765523328584525 17.11919405062986
2.2593600491956236 10.038636784844375
8.678496227881837 22.395727052286638
4.087978122801646 13.079971484512596
4.92465162700509 14.3362015718351
4.667017520343134 13.931609507908224
9.411665784944809 23.305552770084716
9.122330628127289 22.494800802381103
6.384447215503125 18.61230359828367
7.175596844616151 19.186008925286067
1.5335324353132531 8.512371872087757
4.1248478037044585 13.221150637980102
7.818495465940406 21.118441475932514
5.847388644669508 17.532631950399836
9.594701422008798 23.38441057147255
7.334241871884686 19.12086393261146
3.6969886939340126 11.891441506176351
3.6061692294771444 11.502207709348008
6.695666107702641 18.204052941373092
9.614276256596723 24.344488141138672
7.647227894849612 20.37140603673775
7.4414263254081625 19.700283785732744
4.863003659580816 14.834725823951285
5.95369589251627 17.3778813730361
2.449825086792541 10.394004561957642
3.778397456627931 12.811096892886153
3.382915251004098 11.702856389112346
0.2387627240516803 4.74251096815581
9.241498533092074 24.06068925116541
6.423664390543221 18.017159119948317
1.68436672291765 9.079161728905435
1.4855219308291687 7.2645006474904825
2.006065018858049 9.27758063759083
0.007991611574983182 5.489286961409867
1.1849891947911129 7.026180534914418
5.303283517814919 15.278431187955647
3.398275407315654 11.092990884158562
2.362604882131265 10.09757949034948
4.274835893901642 13.94182042275757
0.39588466115313814 6.149012965748807
4.281586190890549 13.905495018588722
9.902477360446728 24.541123178869626
6.03009396693968 16.931933035464432
7.815126562009469 21.019364380059777
0.020465441405686846 4.788560167971626
0.28189488634510695 5.69427921944945
